type,expiry,strike,oi,change
P,2611,64500,316,16
P,2611,64625,494,494
P,2611,64750,4,4
P,2611,65000,1107,6
P,2611,65250,0,0
P,2611,65375,30,0
P,2611,65500,100,0
P,2611,65625,0,0
P,2611,66000,2025,305
P,2611,66250,0,0
P,2611,66500,239,0
P,2611,66875,0,0
P,2611,67000,870,0
P,2611,67125,0,0
P,2611,67500,4,0
P,2611,68375,16,0
P,2611,68500,478,0
P,2611,69000,450,0
P,2611,69500,1,0
P,2611,70000,460,0
P,2611,70750,160,0
P,2611,72500,330,0
P,2611,79500,2,0
P,2612,12500,1399,96
P,2612,12750,2,0
P,2612,13000,33,0
P,2612,13500,100,0
P,2612,14000,12,1
P,2612,14500,1,0
P,2612,14750,1,0
P,2612,15000,6,1
P,2612,16000,3,0
P,2612,17000,3,0
P,2612,18000,153,0
P,2612,19000,650,0
P,2612,20000,2558,27
P,2612,20250,3,0
P,2612,21000,350,0
P,2612,21500,500,0
P,2612,22000,1716,0
P,2612,22500,150,0
P,2612,23000,2106,0
P,2612,23250,1,1
P,2612,23500,127,0
P,2612,24000,405,0
P,2612,24500,250,0
P,2612,24750,1,0
P,2612,25000,2015,0
P,2612,25250,1,0
P,2612,25500,2,0
P,2612,26000,1425,0
P,2612,26500,1,0
P,2612,27000,2631,1
P,2612,27500,25,0
P,2612,27750,72,0
P,2612,28000,1334,0
P,2612,28500,400,0
P,2612,29000,1450,0
P,2612,30000,7971,0
P,2612,30250,1,0
P,2612,30500,51,0
P,2612,31000,2037,0
P,2612,31500,350,0
P,2612,32000,4655,0
P,2612,32250,600,0
P,2612,32500,900,0
P,2612,33000,3362,0
P,2612,33250,37,0
P,2612,33500,72,0
P,2612,34000,2820,0
P,2612,34500,560,0
P,2612,34750,1,0
P,2612,35000,5052,3
P,2612,36000,2905,0
P,2612,36500,225,0
P,2612,36750,400,0
P,2612,37000,2635,0
P,2612,37500,188,0
P,2612,37750,100,0
P,2612,38000,2587,0
P,2612,38500,1150,0
P,2612,38750,50,0
P,2612,39000,2311,5
P,2612,39250,650,0
P,2612,39500,1008,0
P,2612,40000,6036,0
P,2612,40250,5,0
P,2612,40500,1399,0
P,2612,40750,1,0
P,2612,41000,1929,0
P,2612,41250,3,0
P,2612,41500,101,0
P,2612,42000,3702,0
P,2612,42500,302,1
P,2612,43000,2191,5
P,2612,43500,102,2
P,2612,43750,9,0
P,2612,44000,2803,2
P,2612,44500,101,100
P,2612,44750,1,0
P,2612,45000,2736,0
P,2612,45250,52,0
P,2612,45500,350,0
P,2612,46000,3957,0
P,2612,46250,71,0
P,2612,46500,119,0
P,2612,46750,24,0
P,2612,47000,2828,0
P,2612,47500,1121,0
